customer_id,synthetic_archetype,age,region,occupation,monthly_income,tenure_months,checking_balance,savings_balance,investment_balance,credit_card_limit,credit_utilization,loan_balance,delinquency_events_12m,has_credit_card,has_savings,has_investments,has_personal_loan,has_insurance,has_mortgage
CLI000666,Tradicional Essencial,68,Sul,Aposentado,4818.81,193,1473.6,14676.92,16360.82,4345.97,0.7084,13396.99,0,1,1,0,1,1,0
CLI000667,Jovem em Ascensão,23,Sudeste,Assalariado,8147.43,22,1651.81,10946.44,0.0,883.92,0.4959,5394.56,0,1,1,0,0,1,0
CLI000668,Jovem em Ascensão,20,Sudeste,Assalariado,7495.95,41,0.0,9177.27,10440.98,9140.43,0.3949,10648.92,1,0,0,0,0,0,0
CLI000669,Digital Multirrelacionado,27,Nordeste,Autônomo,6855.07,12,11359.07,12337.29,13010.26,12041.87,0.5017,0.0,1,1,1,1,0,0,0
CLI000670,Crédito Intensivo,39,Sudeste,Assalariado,9108.5,89,3873.52,8879.87,3693.44,6537.72,0.8156,72144.73,0,1,1,1,1,0,0
CLI000671,Alta Renda Investidor,60,Sul,Assalariado,20631.85,108,10843.53,67295.53,327456.99,37042.65,0.1132,33055.96,0,1,1,1,0,1,1
CLI000672,Tradicional Essencial,56,Centro-Oeste,Empresário,4741.65,172,2975.92,0.0,4980.48,2752.05,0.3192,0.0,1,0,1,0,0,1,0
CLI000673,Jovem em Ascensão,31,Sudeste,Assalariado,3799.73,1,979.34,8006.66,3185.56,8336.08,0.528,0.0,1,1,1,0,1,0,0
CLI000674,Tradicional Essencial,50,Sudeste,Aposentado,4198.33,228,8795.09,13264.42,3708.47,4555.91,0.0512,4942.51,0,0,1,0,0,0,0
CLI000675,Tradicional Essencial,68,Sudeste,Aposentado,3757.66,177,0.0,7058.33,2983.53,4616.18,0.5957,28067.77,0,1,0,1,0,0,0
CLI000676,Crédito Intensivo,31,Sul,Servidor público,8174.26,61,259.26,4571.67,0.0,11550.49,0.6571,17064.39,1,1,1,0,1,0,0
CLI000677,Jovem em Ascensão,27,Nordeste,Assalariado,5147.13,18,2804.44,4593.47,798.35,2270.79,0.3494,0.0,0,0,1,0,0,0,0
CLI000678,Crédito Intensivo,63,Sul,Assalariado,5018.73,47,3531.91,2316.11,1913.28,2463.91,0.9143,26918.56,0,0,1,0,1,0,1
CLI000679,Alta Renda Investidor,48,Nordeste,Empresário,17908.71,97,13465.27,44425.01,86923.11,34964.82,0.2088,0.0,0,1,1,1,0,1,1
CLI000680,Digital Multirrelacionado,32,Sul,Empresário,10561.52,44,6232.68,14689.45,2884.41,15426.54,0.159,34689.14,0,1,1,1,1,1,0
CLI000681,Alta Renda Investidor,61,Sul,Empresário,14858.72,204,4481.53,45722.39,265749.04,35217.49,0.2845,64392.01,0,1,1,1,1,1,0
CLI000682,Digital Multirrelacionado,35,Sudeste,Assalariado,7924.81,101,12508.23,22718.22,36860.89,8230.06,0.3788,21800.62,0,1,1,1,0,0,0
CLI000683,Alta Renda Investidor,46,Nordeste,Empresário,29619.75,37,21894.4,37656.82,145062.19,23323.64,0.2161,50099.89,0,1,1,1,0,0,1
CLI000684,Crédito Intensivo,29,Sudeste,Assalariado,5007.0,86,2031.98,3138.96,2448.82,7855.63,0.7742,31567.41,2,1,1,0,0,0,0
CLI000685,Tradicional Essencial,71,Norte,Aposentado,5511.59,126,0.0,1777.7,4427.3,6339.54,0.223,20363.84,0,0,1,0,0,0,0
CLI000686,Digital Multirrelacionado,34,Sudeste,Assalariado,9176.0,52,8269.48,8124.83,48446.61,14037.38,0.7189,26642.8,0,1,1,1,0,0,0
CLI000687,Crédito Intensivo,61,Nordeste,Autônomo,6857.89,115,1932.97,5359.39,5406.49,10211.34,0.7865,45089.91,0,1,0,0,1,0,0
CLI000688,Jovem em Ascensão,28,Sudeste,Autônomo,5680.66,27,4061.8,256.06,4555.08,10036.96,0.3517,0.0,0,1,0,1,0,0,0
CLI000689,Tradicional Essencial,59,Nordeste,Assalariado,4741.84,171,4668.54,11775.91,0.0,3432.63,0.2022,0.0,0,1,1,0,0,0,0
CLI000690,Crédito Intensivo,43,Sudeste,Servidor público,6710.3,74,1401.02,0.0,2217.92,10859.9,0.7008,54805.23,0,1,0,0,1,0,0
CLI000691,Digital Multirrelacionado,30,Sudeste,Servidor público,6926.45,102,1454.8,0.0,30932.11,13517.57,0.3488,25954.18,0,1,1,0,1,0,1
CLI000692,Jovem em Ascensão,26,Sudeste,Assalariado,2491.53,19,1331.77,11773.5,3239.82,10347.83,0.408,6369.84,0,1,0,1,1,0,0
CLI000693,Digital Multirrelacionado,36,Sul,Servidor público,7634.35,47,3549.18,22150.74,33345.78,18760.94,0.3182,8679.67,0,1,1,1,1,0,0
CLI000694,Digital Multirrelacionado,33,Sudeste,Assalariado,7195.03,56,5644.27,9234.04,15831.7,12000.4,0.3,38116.38,0,1,1,1,0,1,0
CLI000695,Jovem em Ascensão,26,Centro-Oeste,Assalariado,3633.02,1,5594.86,10862.45,1545.71,5673.04,0.5407,10749.73,0,1,0,0,0,0,0
CLI000696,Crédito Intensivo,24,Sudeste,Autônomo,8481.91,65,3133.27,0.0,0.0,8045.72,0.827,60306.76,0,1,1,0,0,0,1
CLI000697,Tradicional Essencial,55,Centro-Oeste,Assalariado,4979.63,126,5661.46,7996.33,0.0,5013.7,0.3931,0.0,0,1,1,0,0,0,0
CLI000698,Tradicional Essencial,57,Nordeste,Servidor público,2910.95,91,1706.49,0.0,8892.78,9720.3,0.019,0.0,0,1,1,0,0,0,0
CLI000699,Tradicional Essencial,52,Sudeste,Empresário,3859.29,117,6442.02,9055.55,3551.26,5550.61,0.01,0.0,0,0,1,0,0,1,0
CLI000700,Digital Multirrelacionado,36,Sudeste,Autônomo,8059.81,73,12479.87,10774.82,42037.41,8779.63,0.2907,0.0,0,1,1,1,0,0,1
CLI000701,Digital Multirrelacionado,39,Nordeste,Autônomo,2722.61,72,10415.1,9367.82,26113.89,19623.96,0.3613,0.0,0,1,0,1,0,1,0
CLI000702,Digital Multirrelacionado,45,Sudeste,Assalariado,11564.2,124,4747.15,4864.79,36213.68,18159.37,0.471,4688.71,1,1,0,1,0,1,0
CLI000703,Digital Multirrelacionado,29,Norte,Autônomo,8381.8,91,4505.42,11237.34,12473.24,16455.75,0.3528,10320.31,0,1,1,1,0,0,0
CLI000704,Jovem em Ascensão,20,Sudeste,Assalariado,4486.23,15,688.33,0.0,432.84,8697.98,0.3917,0.0,0,1,1,0,0,0,0
CLI000705,Digital Multirrelacionado,39,Centro-Oeste,Autônomo,8413.09,77,10227.27,13611.41,5295.54,11025.44,0.4669,28521.17,0,1,1,0,0,1,0
CLI000706,Crédito Intensivo,42,Sul,Autônomo,5180.2,44,2770.33,617.83,3634.83,10315.17,0.9002,56013.09,0,1,1,0,0,0,0
CLI000707,Tradicional Essencial,53,Sudeste,Assalariado,4431.57,144,6500.33,2200.87,0.0,4725.88,0.3684,0.0,0,1,1,1,0,0,0
CLI000708,Tradicional Essencial,56,Sudeste,Aposentado,2584.57,172,3207.1,16303.09,4716.18,8424.41,0.2002,19742.88,0,1,1,0,0,0,0
CLI000709,Crédito Intensivo,41,Nordeste,Assalariado,5898.89,98,2730.24,2052.53,3683.24,14502.68,0.749,41960.42,0,1,1,0,1,0,1
CLI000710,Crédito Intensivo,46,Sudeste,Assalariado,7056.99,91,2282.78,1321.91,1692.7,9705.39,0.9358,32297.73,1,1,0,1,1,0,0
CLI000711,Jovem em Ascensão,30,Sudeste,Estudante,6155.96,2,0.0,532.52,0.0,7480.4,0.2865,0.0,0,1,1,0,0,0,0
CLI000712,Tradicional Essencial,58,Sul,Assalariado,1469.28,137,4344.02,9100.41,5748.11,10466.2,0.013,2422.12,0,1,1,1,0,0,0
CLI000713,Jovem em Ascensão,24,Nordeste,Assalariado,5784.24,1,32.67,10057.3,5197.79,5858.9,0.3297,0.0,0,1,1,1,0,0,0
CLI000714,Jovem em Ascensão,25,Sul,Assalariado,2317.2,34,4565.82,9595.5,1286.96,8390.53,0.5345,822.33,1,1,0,1,0,0,0
CLI000715,Tradicional Essencial,71,Sudeste,Aposentado,1544.83,286,3976.61,11027.67,2861.7,3778.9,0.2239,9003.08,0,1,1,0,0,1,0
CLI000716,Digital Multirrelacionado,29,Norte,Assalariado,9702.82,77,3808.47,2381.19,36934.28,13348.54,0.2031,47959.14,0,1,1,1,0,0,0
CLI000717,Crédito Intensivo,40,Sudeste,Empresário,2077.16,62,0.0,0.0,0.0,16099.38,0.8878,34349.83,1,1,1,0,1,1,1
CLI000718,Alta Renda Investidor,41,Nordeste,Empresário,23205.47,210,25447.56,85523.96,149448.99,17668.28,0.226,29232.11,0,1,1,1,1,1,0
CLI000719,Tradicional Essencial,46,Sudeste,Autônomo,3797.46,240,782.63,22929.34,9048.61,8876.68,0.3728,0.0,0,0,1,0,0,0,0
CLI000720,Jovem em Ascensão,28,Centro-Oeste,Assalariado,3586.53,42,2887.29,12154.85,0.0,7948.05,0.3963,0.0,1,1,1,0,0,0,0
CLI000721,Crédito Intensivo,20,Sul,Autônomo,6244.79,34,2282.2,1764.89,0.0,4777.77,0.8787,51820.74,0,1,0,0,1,0,1
CLI000722,Crédito Intensivo,33,Sudeste,Assalariado,5373.73,43,2124.92,3013.48,975.77,11464.87,0.6621,27572.68,0,1,1,0,1,0,0
CLI000723,Alta Renda Investidor,60,Sudeste,Empresário,25636.06,126,7199.7,0.0,354593.46,26451.52,0.0533,49138.83,0,1,1,1,0,1,1
CLI000724,Jovem em Ascensão,30,Nordeste,Autônomo,6273.57,38,0.0,13544.65,6817.23,10136.63,0.2721,0.0,0,1,1,1,0,0,0
CLI000725,Alta Renda Investidor,38,Nordeste,Assalariado,19290.33,8,27309.74,26147.25,294078.5,36591.75,0.2363,49532.6,0,1,0,1,1,1,0
CLI000726,Alta Renda Investidor,53,Nordeste,Empresário,33018.99,158,20848.19,54178.58,319673.06,32482.09,0.2054,50591.11,0,1,1,1,0,0,0
CLI000727,Digital Multirrelacionado,41,Centro-Oeste,Aposentado,4661.5,101,12937.22,19005.69,25187.83,22215.09,0.4137,9332.9,0,1,0,0,0,1,0
CLI000728,Alta Renda Investidor,40,Sul,Servidor público,20964.97,125,22594.96,47782.58,130873.44,29870.94,0.3912,52327.75,0,1,1,1,0,0,0
CLI000729,Crédito Intensivo,30,Sul,Estudante,3958.61,27,0.0,,3949.96,8426.59,0.9725,41839.81,0,1,1,0,1,0,0
CLI000730,Crédito Intensivo,33,Sudeste,Assalariado,3912.45,55,2551.0,1138.03,0.0,9648.53,0.6929,52919.3,0,1,0,0,1,0,0
CLI000731,Digital Multirrelacionado,19,Nordeste,Assalariado,6819.27,118,13023.47,9440.21,1331.84,17769.31,0.3622,24650.11,0,1,1,1,0,0,1
CLI000732,Alta Renda Investidor,47,Sudeste,Empresário,26656.83,166,21575.29,39082.75,397074.7,38643.34,0.1984,24862.4,0,1,1,1,0,1,0
CLI000733,Alta Renda Investidor,48,Nordeste,Assalariado,14833.62,40,18097.81,54978.4,224573.06,15006.01,0.2113,55359.96,0,1,1,1,0,0,0
CLI000734,Crédito Intensivo,42,Centro-Oeste,Empresário,5790.6,1,2568.83,3618.53,1011.93,2349.56,0.8033,26367.66,0,1,0,0,1,0,0
CLI000735,Alta Renda Investidor,50,Nordeste,Assalariado,16624.83,61,36281.54,65304.91,87449.99,17866.58,0.2608,1730.54,0,1,1,1,0,1,1
CLI000736,Tradicional Essencial,57,Centro-Oeste,Servidor público,3782.43,102,3859.56,785.43,3048.74,5343.8,0.3612,27558.68,0,0,1,1,0,0,0
CLI000737,Digital Multirrelacionado,21,Sul,Assalariado,8135.16,71,7132.59,2525.36,20201.3,13352.67,0.2926,4307.03,0,1,1,1,0,0,1
CLI000738,Digital Multirrelacionado,33,Sudeste,Assalariado,7240.71,69,8626.41,9735.89,24313.22,11799.7,0.1629,22485.37,0,1,1,0,0,1,0
CLI000739,Crédito Intensivo,38,Centro-Oeste,Assalariado,6757.31,39,607.03,3736.1,4049.6,3254.57,0.841,0.0,0,1,0,0,1,0,1
CLI000740,Crédito Intensivo,51,Sudeste,Assalariado,9915.63,65,489.44,724.84,565.35,6902.06,0.7322,56159.99,0,1,0,0,1,1,0
CLI000741,Alta Renda Investidor,31,Sudeste,Assalariado,26637.22,195,23960.97,23315.41,240145.5,40767.06,0.2456,82702.63,0,1,0,1,1,1,1
CLI000742,Alta Renda Investidor,45,Sudeste,Servidor público,17796.09,124,12057.41,15870.67,205147.14,45571.05,0.3085,41452.87,0,1,1,1,1,1,0
CLI000743,Jovem em Ascensão,32,Sudeste,Assalariado,5101.18,30,1128.06,6703.5,0.0,9017.44,0.5979,5062.92,0,1,1,1,0,0,0
CLI000744,Alta Renda Investidor,60,Sudeste,Empresário,21823.06,127,0.0,35675.18,73694.45,26513.43,0.3852,0.0,0,1,0,1,0,1,1
CLI000745,Crédito Intensivo,49,Nordeste,Assalariado,3976.92,13,1843.49,2292.0,526.81,14031.82,0.8383,84360.4,2,1,0,0,1,0,0
CLI000746,Crédito Intensivo,32,Sudeste,Assalariado,3942.09,32,3434.81,0.0,0.0,7867.05,0.8341,24552.19,1,1,0,0,1,1,0
CLI000747,Digital Multirrelacionado,30,Sul,Servidor público,10894.52,47,9832.48,,27893.84,12872.56,0.3376,41447.81,0,1,0,0,1,0,1
CLI000748,Crédito Intensivo,36,Centro-Oeste,Autônomo,3426.6,138,0.0,4112.02,0.0,14310.75,0.8774,81629.83,2,1,1,0,0,0,0
CLI000749,Tradicional Essencial,55,Centro-Oeste,Autônomo,3236.06,202,7571.79,4111.49,3164.28,3915.58,0.3059,11623.96,0,1,1,0,1,0,0
CLI000750,Jovem em Ascensão,32,Sudeste,Assalariado,5633.47,7,2630.81,9097.04,7766.61,5100.28,0.4509,1571.95,1,1,0,1,0,1,0
CLI000751,Digital Multirrelacionado,31,Sul,Assalariado,5912.52,78,1823.56,0.0,28167.08,12214.1,0.5664,21509.82,0,1,1,1,1,0,1
CLI000752,Digital Multirrelacionado,27,Sudeste,Autônomo,7046.85,39,11873.42,9534.58,34924.2,11241.97,0.3927,4179.71,0,1,1,1,1,1,0
CLI000753,Digital Multirrelacionado,40,Nordeste,Assalariado,7461.96,80,5588.19,2018.64,9505.44,16632.34,0.3991,8203.85,0,1,1,1,0,1,0
CLI000754,Crédito Intensivo,47,Sul,Aposentado,4745.36,39,1390.15,2685.88,1988.13,11528.69,0.7347,57209.99,1,1,0,1,0,0,0
CLI000755,Tradicional Essencial,51,Nordeste,Aposentado,3009.07,93,2573.55,0.0,0.0,6161.58,0.3509,29542.11,0,1,1,0,0,0,0
CLI000756,Digital Multirrelacionado,25,Sudeste,Assalariado,8319.58,101,7379.43,19344.96,13009.87,12630.69,0.5687,0.0,0,1,1,0,0,1,0
CLI000757,Digital Multirrelacionado,42,Sudeste,Assalariado,8114.44,86,2292.2,24908.42,24963.83,1632.61,0.6123,17080.88,0,1,1,1,0,1,0
CLI000758,Jovem em Ascensão,24,Sul,Estudante,5259.25,29,3760.14,5353.15,0.0,11312.93,0.6084,19402.62,0,1,1,0,0,0,0
CLI000759,Alta Renda Investidor,42,Nordeste,Servidor público,8086.12,93,25650.94,16271.45,121962.62,33670.22,0.3272,23918.82,0,1,1,1,1,1,0
CLI000760,Crédito Intensivo,28,Nordeste,Aposentado,2773.51,106,3300.46,104.74,2290.23,12288.74,0.7578,45624.55,1,1,1,0,1,0,1
CLI000761,Tradicional Essencial,61,Sudeste,Aposentado,5859.81,193,7111.47,10041.93,0.0,5490.15,0.1613,15236.46,0,0,1,0,0,1,0
CLI000762,Digital Multirrelacionado,34,Norte,Empresário,10195.33,83,4714.5,10273.58,9124.52,18107.65,0.4219,20850.63,0,1,1,1,0,1,0
CLI000763,Alta Renda Investidor,51,Nordeste,Empresário,15542.83,136,8640.05,44663.46,35698.92,37180.61,0.1297,71327.93,0,1,1,1,0,1,0
CLI000764,Alta Renda Investidor,62,Nordeste,Assalariado,11984.29,35,17778.0,39124.82,333209.19,20426.5,0.1761,72104.74,0,1,1,1,1,1,0
CLI000765,Jovem em Ascensão,29,Nordeste,Assalariado,5280.15,16,3504.11,3166.5,10353.62,4334.61,0.3017,21748.45,0,1,1,1,1,0,0
CLI000766,Alta Renda Investidor,46,Sul,Assalariado,31183.16,246,20528.62,57753.63,342321.13,36864.51,0.2314,33564.38,0,1,1,1,0,1,0
CLI000767,Digital Multirrelacionado,38,Sudeste,Servidor público,8208.26,65,5016.59,0.0,36843.15,23867.21,0.4473,25661.14,0,1,1,1,0,1,0
CLI000768,Alta Renda Investidor,57,Sul,Empresário,20784.01,92,26051.33,1245.79,209666.96,31691.87,0.288,5065.2,0,1,1,0,0,1,0
CLI000769,Alta Renda Investidor,48,Sudeste,Empresário,23895.37,152,4205.86,34198.88,311150.88,31063.23,0.2094,93189.79,0,0,1,1,0,1,0
CLI000770,Tradicional Essencial,70,Nordeste,Aposentado,5227.62,21,4073.42,5543.99,0.0,4829.89,0.2129,22027.69,0,0,1,0,1,0,0
CLI000771,Digital Multirrelacionado,39,Sul,Assalariado,11780.47,10,4850.12,1534.57,23020.34,9874.22,0.4469,17716.21,0,1,1,1,0,0,1
CLI000772,Crédito Intensivo,36,Nordeste,Assalariado,6092.9,129,2306.98,5062.41,1672.46,6807.11,0.7348,17408.35,2,1,0,0,1,0,1
CLI000773,Tradicional Essencial,54,Sudeste,Autônomo,2873.47,193,4263.41,3926.89,0.0,5170.76,0.3153,7609.39,0,1,1,0,1,0,1
CLI000774,Jovem em Ascensão,27,Centro-Oeste,Assalariado,4545.66,27,4929.44,9905.46,10407.84,6302.32,0.717,13273.5,0,1,1,0,0,0,0
CLI000775,Alta Renda Investidor,49,Sudeste,Assalariado,20247.97,147,16570.4,0.0,402592.57,23515.22,0.2484,4427.35,0,1,1,1,0,1,1
CLI000776,Jovem em Ascensão,26,Sudeste,Autônomo,3709.73,31,3422.09,914.94,4932.45,8862.48,0.3198,4853.52,0,0,1,0,0,0,0
CLI000777,Tradicional Essencial,49,Sul,Assalariado,4496.91,86,5559.7,7081.95,5454.06,6436.49,0.2029,19798.18,0,0,1,1,0,0,0
CLI000778,Digital Multirrelacionado,43,Centro-Oeste,Assalariado,11638.97,45,9694.52,20276.42,31859.78,10886.14,0.3322,0.0,0,1,1,1,1,1,0
CLI000779,Tradicional Essencial,55,Centro-Oeste,Aposentado,3748.59,163,2586.47,25058.65,3808.67,10281.77,0.207,24803.37,0,1,0,0,0,1,0
CLI000780,Jovem em Ascensão,30,Norte,Assalariado,2770.43,30,5604.28,1173.06,16535.72,6783.77,0.1466,0.0,0,1,1,1,0,0,0
CLI000781,Digital Multirrelacionado,35,Centro-Oeste,Autônomo,12009.11,66,7349.81,13020.58,42707.78,8594.25,0.1264,33271.44,0,1,1,1,1,1,0
CLI000782,Jovem em Ascensão,25,Centro-Oeste,Autônomo,3681.85,36,1634.11,0.0,6741.43,8718.46,0.3705,16093.65,0,1,1,0,0,0,0
CLI000783,Crédito Intensivo,47,Nordeste,Assalariado,7891.64,51,1998.57,0.0,412.53,8869.93,0.8364,84720.0,0,1,1,0,1,0,0
CLI000784,Tradicional Essencial,38,Nordeste,Estudante,2711.92,207,3009.23,0.0,5669.57,8674.6,0.209,25190.38,0,1,0,1,0,1,1
CLI000785,Jovem em Ascensão,22,Sudeste,Assalariado,4379.91,7,4051.03,13997.41,10855.15,7629.29,0.3574,4204.65,0,1,1,0,0,0,0
CLI000786,Digital Multirrelacionado,19,Norte,Autônomo,7764.5,73,8745.2,14191.51,22306.66,15299.92,0.2154,16507.97,0,1,1,1,0,0,1
CLI000787,Jovem em Ascensão,31,Sudeste,Assalariado,5624.86,8,2406.73,3821.31,9871.09,6951.15,0.3322,14273.06,1,1,0,0,0,0,0
CLI000788,Digital Multirrelacionado,36,Centro-Oeste,Autônomo,6955.32,80,437.72,18926.17,0.0,12894.05,0.1562,99.97,0,1,1,1,0,0,0
CLI000789,Tradicional Essencial,68,Sudeste,Aposentado,5396.72,152,4034.2,17792.15,,8170.17,0.0782,20822.92,0,1,1,0,0,1,0
CLI000790,Tradicional Essencial,56,Sudeste,Assalariado,6013.07,134,5946.65,11445.15,2235.18,2489.18,0.4131,12840.29,0,1,1,0,0,0,0
CLI000791,Digital Multirrelacionado,43,Nordeste,Assalariado,9160.77,59,7927.91,20867.39,15391.59,16708.26,0.4172,6739.18,0,1,1,0,0,1,0
CLI000792,Crédito Intensivo,48,Sudeste,Empresário,4404.72,58,4827.55,536.91,0.0,13581.96,0.5736,74819.97,1,1,1,1,1,1,0
CLI000793,Digital Multirrelacionado,28,Sudeste,Assalariado,4841.6,44,6086.72,5917.38,23933.77,10497.7,0.3206,10295.99,0,1,1,0,0,1,0
CLI000794,Alta Renda Investidor,47,Sul,Assalariado,23784.66,146,18658.97,24690.73,304250.44,29568.15,0.0875,30147.35,0,1,1,1,1,1,0
CLI000795,Alta Renda Investidor,39,Sudeste,Empresário,20350.01,45,8490.8,28893.1,324340.58,19541.11,0.1544,40945.53,0,1,1,1,0,1,0
CLI000796,Digital Multirrelacionado,38,Nordeste,Assalariado,6336.79,101,9714.89,12474.7,0.0,10884.81,0.3033,5054.14,0,1,1,1,1,0,0
CLI000797,Alta Renda Investidor,48,Sudeste,Empresário,11792.59,197,9864.14,105719.53,120057.45,41509.28,0.2038,57450.67,0,1,1,1,0,1,0
CLI000798,Digital Multirrelacionado,27,Sudeste,Assalariado,2167.29,95,6579.85,22705.8,41361.95,12970.47,0.1601,13373.27,0,0,1,0,0,0,0
CLI000799,Tradicional Essencial,58,Sul,Servidor público,4724.75,82,6603.08,18010.38,0.0,7167.2,0.2293,7335.1,1,0,1,0,1,0,0
CLI000800,Tradicional Essencial,56,Sudeste,Aposentado,3297.69,123,969.09,11708.65,2471.83,5414.5,0.3094,13713.28,0,0,1,1,0,1,0
CLI000801,Tradicional Essencial,56,Centro-Oeste,Assalariado,2858.2,151,0.0,12428.66,8969.08,7330.37,0.01,31399.69,0,1,1,0,0,0,0
CLI000802,Digital Multirrelacionado,27,Sul,Empresário,10398.32,93,8375.68,30132.98,15420.54,14072.42,0.4808,12139.32,0,1,1,1,0,0,0
CLI000803,Jovem em Ascensão,18,Centro-Oeste,Autônomo,4490.83,26,4198.65,6495.38,2216.95,6446.11,0.4146,11045.3,0,1,1,0,0,0,0
CLI000804,Tradicional Essencial,50,Sul,Aposentado,3611.45,137,3333.27,6845.38,11427.19,4684.39,0.3211,0.0,0,1,1,1,0,1,0
CLI000805,Alta Renda Investidor,57,Sudeste,Empresário,15213.83,257,29177.32,62802.88,110749.85,40187.14,0.3004,0.0,0,1,1,1,0,1,0
CLI000806,Digital Multirrelacionado,37,Sudeste,Aposentado,8293.41,13,5011.07,16784.39,34336.14,10725.81,0.4547,14037.39,1,1,0,1,0,0,0
CLI000807,Tradicional Essencial,28,Sudeste,Servidor público,5063.09,208,1007.01,4808.59,2387.99,6250.03,0.2213,21514.46,0,1,1,1,0,1,0
CLI000808,Digital Multirrelacionado,35,Centro-Oeste,Aposentado,9198.31,1,2611.4,15138.35,44362.04,15358.87,0.2327,4454.01,0,1,1,0,0,1,0
CLI000809,Crédito Intensivo,27,Sudeste,Assalariado,8462.84,61,664.31,5502.22,58.93,10844.31,0.9181,70156.53,1,1,1,0,1,0,0
CLI000810,Jovem em Ascensão,22,Sudeste,Assalariado,6134.58,31,2056.52,0.0,0.0,3568.88,0.3761,10380.79,0,1,0,1,0,0,0
CLI000811,Alta Renda Investidor,55,Sudeste,Empresário,20344.32,141,13127.27,66161.88,145738.16,31537.69,0.3079,67445.69,0,1,1,1,0,1,0
CLI000812,Alta Renda Investidor,53,Sul,Empresário,15599.08,123,19118.5,7865.75,75196.35,28717.62,0.2409,36361.38,0,1,1,1,1,1,0
CLI000813,Jovem em Ascensão,24,Nordeste,Assalariado,4007.24,6,2842.44,4635.92,5254.54,4327.41,0.5299,19190.3,0,1,1,0,1,0,0
CLI000814,Tradicional Essencial,59,Sudeste,Assalariado,5012.64,114,1890.41,12968.69,9287.36,6983.82,0.5471,14108.38,1,1,1,1,0,0,0
CLI000815,Alta Renda Investidor,60,Sul,Assalariado,27806.64,162,12771.39,44086.57,107655.04,34688.91,0.2908,0.0,0,1,1,1,0,0,0
CLI000816,Jovem em Ascensão,21,Sudeste,Assalariado,5363.82,52,1870.6,7190.39,7562.6,10301.31,0.3302,17217.18,0,1,0,1,0,0,0
CLI000817,Jovem em Ascensão,37,Sudeste,Assalariado,5143.9,48,277.04,6613.44,7639.37,6765.87,0.2594,0.0,0,1,1,0,0,0,0
CLI000818,Crédito Intensivo,43,Sudeste,Assalariado,3852.19,42,1484.12,0.0,3384.54,9393.44,0.6506,29701.36,0,1,0,1,0,0,0
CLI000819,Tradicional Essencial,53,Sudeste,Aposentado,4419.76,120,315.65,4983.01,457.66,4911.39,0.092,18802.28,0,1,1,0,0,1,1
CLI000820,Digital Multirrelacionado,24,Norte,Assalariado,8659.74,49,5794.06,21963.76,38200.83,18369.52,0.4039,0.0,0,1,1,0,0,0,0
CLI000821,Alta Renda Investidor,47,Sudeste,Servidor público,14393.95,145,6499.47,14541.86,250142.52,36597.61,0.1293,47777.78,0,1,1,1,1,1,0
CLI000822,Tradicional Essencial,64,Centro-Oeste,Assalariado,2751.01,102,2073.82,14599.95,0.0,5605.92,0.4856,9654.32,0,1,1,0,0,0,0
CLI000823,Digital Multirrelacionado,50,Sul,Assalariado,12653.63,22,7330.72,13287.01,30288.1,13596.42,0.3689,19214.59,0,1,1,1,0,1,0
CLI000824,Tradicional Essencial,57,Sudeste,Empresário,3811.13,187,13.98,21101.41,7056.2,5421.66,0.3401,16151.05,0,0,0,0,0,0,0
CLI000825,Jovem em Ascensão,33,Sudeste,Autônomo,5324.89,23,7116.31,9971.53,10097.21,13601.31,0.5215,7457.66,0,1,1,1,0,0,0
CLI000826,Alta Renda Investidor,42,Sudeste,Assalariado,9740.93,84,26315.0,17635.63,56739.56,36485.15,0.3618,23847.44,0,1,1,1,0,1,1
CLI000827,Tradicional Essencial,53,Sul,Empresário,4838.59,121,3334.61,16992.83,0.0,3598.63,0.2348,22057.04,0,1,1,0,0,0,0
CLI000828,Digital Multirrelacionado,34,Sudeste,Assalariado,6962.12,46,5085.36,15939.1,14971.91,14872.66,0.514,41242.59,0,1,1,1,0,0,0
CLI000829,Jovem em Ascensão,27,Sudeste,Autônomo,2939.06,48,4609.67,5511.37,0.0,7013.91,0.7094,297.89,0,0,1,1,0,0,0
CLI000830,Digital Multirrelacionado,36,Sul,Autônomo,10766.89,87,13356.87,17992.1,33246.57,15662.91,0.354,25193.71,0,1,1,1,1,0,0
CLI000831,Tradicional Essencial,47,Sudeste,Empresário,3468.11,114,7392.21,15065.92,3120.73,5552.52,0.3261,4568.18,1,1,1,0,0,0,0
CLI000832,Crédito Intensivo,47,Nordeste,Autônomo,1418.29,82,5584.28,838.23,1572.12,12348.63,0.7429,80790.47,1,1,0,0,1,0,0
CLI000833,Crédito Intensivo,35,Sudeste,Assalariado,6144.83,76,1445.7,4219.63,2898.53,9155.46,0.8626,32922.84,1,1,0,0,1,0,0
CLI000834,Tradicional Essencial,81,Centro-Oeste,Autônomo,3462.86,97,2240.71,0.0,9110.36,9641.73,0.01,11181.9,0,1,1,0,0,0,0
CLI000835,Tradicional Essencial,60,Centro-Oeste,Autônomo,3129.43,123,2075.42,7007.18,4174.95,6471.72,0.366,16304.85,0,1,1,0,0,1,0
CLI000836,Crédito Intensivo,62,Sudeste,Assalariado,7319.34,107,1656.64,2159.6,2295.4,6891.95,0.8128,61587.25,0,1,1,0,0,1,1
