customer_id,month,transaction_count,total_inflow,total_outflow,pix_count,card_spend,cash_withdrawals,app_logins,branch_visits,digital_transaction_share
CLI001360,2025-06-01,58,8952.21,11599.52,35,2753.22,0,28,0,0.9578
CLI001360,2025-07-01,60,11947.14,9449.67,38,2482.64,0,51,0,0.9883
CLI001360,2025-08-01,72,8860.27,9156.58,40,2580.17,0,57,0,0.9603
CLI001360,2025-09-01,64,10931.22,8080.76,31,1585.6,0,70,0,0.9634
CLI001360,2025-10-01,61,9946.59,8537.52,37,2572.51,0,64,0,0.9361
CLI001360,2025-11-01,75,11141.64,7501.63,30,1723.41,1,68,0,0.9355
CLI001360,2025-12-01,73,11232.24,6870.36,37,1922.17,1,62,0,0.9574
CLI001361,2025-01-01,7,6491.49,3991.92,1,901.46,0,4,2,0.2805
CLI001361,2025-02-01,7,4805.58,4953.91,1,765.34,1,2,4,0.4724
CLI001361,2025-03-01,12,8364.64,4755.02,3,1009.2,1,6,2,0.5118
CLI001361,2025-04-01,9,5889.61,3981.38,1,577.4,1,7,2,0.1659
CLI001361,2025-05-01,12,7223.98,3170.98,2,454.07,1,5,3,0.2756
CLI001361,2025-06-01,6,4595.08,4129.77,1,653.16,0,0,3,0.4238
CLI001361,2025-07-01,14,5635.91,4218.74,4,719.77,1,10,1,0.5206
CLI001361,2025-08-01,11,6503.71,4104.8,1,671.1,1,9,3,0.2884
CLI001361,2025-09-01,8,5509.88,5231.21,2,1134.25,1,7,5,0.4206
CLI001361,2025-10-01,6,6805.3,4582.51,1,809.59,0,17,6,0.3516
CLI001361,2025-11-01,11,5627.52,2882.17,3,650.86,1,3,6,0.5767
CLI001361,2025-12-01,7,6709.26,4347.85,0,897.78,1,6,2,0.1257
CLI001362,2025-01-01,62,5865.78,5591.15,28,1072.65,0,75,0,0.9684
CLI001362,2025-02-01,64,7113.0,6638.51,26,871.27,0,55,0,0.9678
CLI001362,2025-03-01,69,7746.51,4971.66,27,989.84,0,60,0,0.951
CLI001362,2025-04-01,47,7212.39,6354.34,18,817.24,0,66,1,0.9542
CLI001362,2025-05-01,73,6084.04,5862.86,32,941.33,0,50,0,0.9705
CLI001362,2025-06-01,66,7850.8,4833.64,31,609.5,0,52,0,0.9453
CLI001362,2025-07-01,59,7945.08,4359.68,34,786.71,0,56,0,0.9495
CLI001362,2025-08-01,68,9191.3,6624.15,32,941.29,1,73,0,0.9229
CLI001362,2025-09-01,75,6531.88,4102.59,43,587.56,0,68,0,0.958
CLI001362,2025-10-01,59,8411.78,5910.19,23,1141.24,0,56,0,0.9325
CLI001362,2025-11-01,67,9027.58,5922.71,29,1116.41,1,59,0,0.9379
CLI001362,2025-12-01,71,7470.45,6402.99,40,816.4,1,54,0,0.9475
CLI001363,2025-01-01,16,2983.09,2932.89,1,10.99,3,2,3,0.1698
CLI001363,2025-02-01,19,2991.56,2494.92,4,13.16,2,0,4,0.4497
CLI001363,2025-03-01,14,3693.32,2289.94,3,9.5,1,0,2,0.4044
CLI001363,2025-04-01,15,3561.54,1419.45,3,7.31,1,1,2,0.3822
CLI001363,2025-05-01,15,3393.04,2570.09,5,15.29,1,2,2,0.5685
CLI001363,2025-06-01,14,3103.61,2562.32,1,14.98,2,14,3,0.0739
CLI001363,2025-07-01,22,3805.88,2734.26,2,13.98,3,0,5,0.2029
CLI001363,2025-08-01,17,3000.13,2406.51,5,12.62,1,8,3,0.5206
CLI001363,2025-09-01,14,3819.71,2608.26,3,15.45,2,11,3,0.3576
CLI001363,2025-10-01,16,3389.55,2914.27,4,17.61,1,1,2,0.3952
CLI001363,2025-11-01,18,3259.5,3365.1,4,15.51,1,4,2,0.3889
CLI001363,2025-12-01,18,2908.32,1731.13,4,9.79,1,6,2,0.3702
CLI001364,2025-01-01,36,15549.03,9025.04,14,1009.84,0,26,1,0.9149
CLI001364,2025-02-01,39,12048.15,10440.26,19,1239.76,1,35,0,0.8566
CLI001364,2025-03-01,31,16876.8,11428.86,14,1634.59,0,31,2,0.9571
CLI001364,2025-04-01,32,15021.37,11043.08,12,1553.03,1,23,0,0.6959
CLI001364,2025-05-01,37,14735.44,10747.76,17,1411.14,1,15,1,0.8817
CLI001364,2025-06-01,32,14771.0,11255.14,12,1730.88,1,22,1,0.7407
CLI001364,2025-07-01,37,16497.14,12030.28,15,1224.26,1,24,1,0.8293
CLI001364,2025-08-01,34,14624.22,9442.81,18,979.93,1,23,0,0.8468
CLI001364,2025-09-01,38,18520.65,9694.38,16,1254.86,1,16,1,0.7385
CLI001364,2025-10-01,41,12985.03,12212.9,20,1658.07,1,27,1,0.8556
CLI001364,2025-11-01,47,19159.51,10201.17,19,1278.0,2,24,1,0.658
CLI001364,2025-12-01,39,17237.55,11742.46,16,1261.28,1,15,1,0.8578
CLI001365,2025-01-01,74,2951.54,2554.59,22,579.38,4,39,1,0.703
CLI001365,2025-02-01,79,2884.04,2721.13,32,799.16,1,24,1,0.8656
CLI001365,2025-03-01,68,2199.78,2526.58,26,629.76,1,37,1,0.9333
CLI001365,2025-04-01,70,2217.46,3177.84,37,739.38,2,27,1,0.8402
CLI001365,2025-05-01,68,1911.66,3040.62,38,736.38,1,6,0,0.9219
CLI001365,2025-06-01,74,2634.21,2756.52,32,588.98,1,33,1,0.8514
CLI001365,2025-07-01,70,2504.95,2429.51,18,693.75,3,36,1,0.5747
CLI001365,2025-08-01,63,2931.0,2164.7,17,441.71,3,26,1,0.5887
CLI001365,2025-09-01,78,2210.43,2946.89,35,594.82,1,34,1,0.9457
CLI001365,2025-10-01,62,2611.94,1978.09,20,411.1,2,30,1,0.6904
CLI001365,2025-11-01,73,2509.57,2479.07,26,676.65,4,21,1,0.7147
CLI001365,2025-12-01,86,1900.26,2155.85,27,563.23,4,29,0,0.6968
CLI001366,2025-01-01,47,4731.2,5625.54,16,1698.32,2,34,1,0.7205
CLI001366,2025-02-01,45,4923.96,5016.29,15,1144.87,2,33,2,0.6376
CLI001366,2025-03-01,49,3779.95,5345.08,23,1184.59,1,19,1,0.8488
CLI001366,2025-04-01,48,5486.38,4899.27,23,1528.28,1,30,2,0.8277
CLI001366,2025-05-01,50,4954.08,5875.1,20,1327.49,1,13,1,0.8506
CLI001366,2025-06-01,43,5053.2,4545.26,20,1091.78,1,43,0,0.8139
CLI001366,2025-07-01,43,4864.67,4869.68,20,1463.36,1,31,0,0.8308
CLI001366,2025-08-01,47,5460.04,5342.71,16,1295.07,2,27,1,0.8327
CLI001366,2025-09-01,52,4354.19,4819.94,20,1321.2,4,14,1,0.6195
CLI001366,2025-10-01,44,5018.31,4289.67,17,1538.81,2,22,1,0.7828
CLI001366,2025-11-01,50,4258.14,4859.46,23,1535.33,1,23,1,0.7644
CLI001366,2025-12-01,47,4378.18,5839.35,18,1660.84,2,29,0,0.7534
CLI001367,2025-01-01,66,11535.22,11841.57,27,1434.75,0,67,0,0.9699
CLI001367,2025-02-01,61,12331.27,8466.23,25,695.44,0,45,0,0.9396
CLI001367,2025-03-01,54,15144.51,11404.89,24,1420.82,0,25,0,0.9726
CLI001367,2025-04-01,75,11623.29,11284.34,34,1181.62,1,37,0,0.9374
CLI001367,2025-05-01,67,8554.98,12270.78,36,1101.93,0,100,0,0.9787
CLI001367,2025-06-01,55,10904.89,9675.31,22,999.29,0,80,0,0.9591
CLI001367,2025-07-01,69,11584.79,11950.89,40,1495.37,0,63,0,0.9789
CLI001367,2025-08-01,73,11667.31,10882.85,40,979.42,0,62,0,0.9844
CLI001367,2025-09-01,75,12990.19,9001.16,44,1203.26,1,79,0,0.952
CLI001367,2025-10-01,67,13623.29,7241.78,27,870.69,1,49,0,0.9441
CLI001367,2025-11-01,68,12107.45,9490.11,35,1057.42,1,59,0,0.9386
CLI001367,2025-12-01,73,11682.19,12118.75,36,1230.03,1,68,0,0.9439
CLI001368,2025-01-01,96,24736.12,23352.36,37,1622.04,5,27,1,0.6481
CLI001368,2025-02-01,93,31266.77,16363.23,35,1071.7,1,25,1,0.9275
CLI001368,2025-03-01,85,28549.07,20652.74,42,1498.16,2,22,0,0.9075
CLI001368,2025-04-01,91,31383.74,19427.06,41,1555.31,1,10,0,0.8916
CLI001368,2025-05-01,77,30071.6,16261.58,28,1113.27,2,25,2,0.7254
CLI001368,2025-06-01,98,23505.82,17095.79,52,1512.07,2,20,1,0.8564
CLI001368,2025-07-01,95,28936.99,15469.05,35,1586.75,3,13,2,0.6594
CLI001368,2025-08-01,88,30512.18,19875.09,44,1541.42,2,40,1,0.8394
CLI001368,2025-09-01,104,36846.19,18817.05,50,1348.31,4,21,1,0.8204
CLI001368,2025-10-01,80,30308.93,15204.53,46,1543.28,1,23,2,0.9397
CLI001368,2025-11-01,94,31234.81,21852.45,35,1657.16,2,21,0,0.8058
CLI001368,2025-12-01,122,22606.41,20211.77,45,1559.47,4,32,1,0.8229
CLI001369,2025-01-01,84,5684.27,5131.62,44,972.5,0,70,0,0.97
CLI001369,2025-02-01,90,4354.3,3390.08,49,632.74,0,42,1,0.9748
CLI001369,2025-03-01,108,5243.86,3938.61,44,742.22,1,70,0,0.953
CLI001369,2025-04-01,113,5698.93,4142.59,63,678.29,1,57,0,0.9104
CLI001369,2025-05-01,99,4858.3,5442.44,59,1002.0,0,55,0,0.9675
CLI001369,2025-06-01,108,5295.13,4945.35,67,1025.49,0,42,0,0.9825
CLI001369,2025-07-01,108,5801.81,3624.83,49,556.47,0,56,0,0.9664
CLI001369,2025-08-01,104,5486.89,5845.46,59,982.82,0,57,0,0.9923
CLI001369,2025-09-01,123,6728.59,5528.21,51,1125.31,1,46,0,0.9585
CLI001369,2025-10-01,106,5481.41,3707.09,41,490.81,0,43,0,0.9625
CLI001369,2025-11-01,107,5264.03,3282.52,55,620.49,1,55,0,0.9227
CLI001369,2025-12-01,114,5053.58,3311.31,54,667.56,1,47,0,0.9235
CLI001370,2025-01-01,82,7178.45,6570.65,48,2125.35,0,71,0,0.9982
CLI001370,2025-02-01,75,6811.56,4717.57,36,1328.19,1,50,0,0.958
CLI001370,2025-03-01,81,6315.03,5509.22,50,1300.71,0,65,0,0.9633
CLI001370,2025-04-01,74,5234.66,4721.56,40,1181.12,1,32,0,0.9012
CLI001370,2025-05-01,75,7307.99,4673.56,39,1238.67,1,67,0,0.9316
CLI001370,2025-06-01,90,5803.91,4847.22,43,1340.83,0,59,0,0.9589
CLI001370,2025-07-01,71,7843.03,4620.55,40,1107.72,0,45,0,1.0
CLI001370,2025-08-01,74,6928.13,6359.76,39,1838.35,0,45,0,0.9923
CLI001370,2025-09-01,70,7208.38,6109.28,43,1948.2,1,54,0,0.9459
CLI001370,2025-10-01,82,7473.92,5108.86,49,1264.04,0,64,0,0.9597
CLI001370,2025-11-01,83,7034.9,5590.74,40,1374.75,0,42,1,0.9783
CLI001370,2025-12-01,82,5404.98,4986.05,39,1421.87,0,61,1,1.0
CLI001371,2025-01-01,51,28040.53,23596.15,16,1887.8,2,28,1,0.7752
CLI001371,2025-02-01,67,39150.34,18855.49,35,1115.47,1,41,0,0.837
CLI001371,2025-03-01,58,32079.03,26170.33,23,1402.51,1,33,0,0.7447
CLI001371,2025-04-01,64,29643.94,25987.64,26,1951.37,1,16,0,0.7477
CLI001371,2025-05-01,66,41121.15,28865.8,23,1817.52,2,27,1,0.7811
CLI001371,2025-06-01,48,34235.34,20381.53,17,1418.48,1,24,0,0.8044
CLI001371,2025-07-01,55,35260.7,21758.29,25,1666.24,1,29,0,0.8567
CLI001371,2025-08-01,62,30030.16,26454.25,31,1611.91,0,25,0,0.9979
CLI001371,2025-09-01,60,38044.48,25836.01,27,2101.32,2,17,1,0.7756
CLI001371,2025-10-01,57,31258.9,18191.56,24,1154.21,1,33,2,0.7752
CLI001371,2025-11-01,53,28848.26,20156.31,24,1421.07,1,24,2,0.7511
CLI001371,2025-12-01,58,37231.75,23109.52,27,1755.66,1,26,2,0.924
CLI001372,2025-01-01,41,4766.92,3144.1,23,878.82,0,54,0,0.9618
CLI001372,2025-02-01,50,4220.29,2368.03,29,795.24,0,58,0,0.9876
CLI001372,2025-03-01,47,4130.16,2663.63,27,868.9,0,30,1,0.947
CLI001372,2025-04-01,42,3928.34,3306.13,17,1384.61,0,40,0,0.9177
CLI001372,2025-05-01,44,3593.76,3718.76,18,995.92,0,57,1,0.894
CLI001372,2025-06-01,30,5487.13,2694.74,11,735.21,0,42,0,0.9316
CLI001372,2025-07-01,44,4761.35,2868.99,19,1063.97,0,58,0,0.9659
CLI001372,2025-08-01,45,3387.58,3375.93,25,1001.57,0,41,0,0.9288
CLI001372,2025-09-01,41,4859.84,3862.87,15,1353.42,0,59,0,0.9281
CLI001372,2025-10-01,47,3437.33,2979.43,23,1222.92,0,54,1,0.9599
CLI001372,2025-11-01,49,4252.59,2116.3,28,702.55,0,55,0,0.8904
CLI001372,2025-12-01,50,4320.35,2463.02,21,895.99,0,52,0,1.0
CLI001373,2025-01-01,57,8667.45,7383.26,23,2476.71,3,35,1,0.6711
CLI001373,2025-02-01,44,7688.04,8270.7,18,2890.88,1,24,0,0.8644
CLI001373,2025-03-01,47,10135.77,7059.06,23,2042.51,2,36,0,0.7842
CLI001373,2025-04-01,55,7578.56,8066.44,18,2340.88,2,25,1,0.7838
CLI001373,2025-05-01,63,7035.29,6929.78,19,2660.26,2,28,2,0.6285
CLI001373,2025-06-01,56,8265.97,7636.97,26,2128.44,2,24,1,0.756
CLI001373,2025-07-01,53,7216.81,6567.2,22,1837.59,2,28,2,0.8143
CLI001373,2025-08-01,55,7941.96,6247.02,26,2315.36,1,27,2,0.8026
CLI001373,2025-09-01,42,6679.07,8245.97,20,2964.53,2,23,2,0.7587
CLI001373,2025-10-01,40,6024.86,7516.1,14,2938.4,1,22,0,0.7117
CLI001373,2025-11-01,52,8724.25,7791.65,32,2355.39,0,33,2,0.9566
CLI001373,2025-12-01,53,6650.8,9081.39,17,3119.03,1,36,2,0.7566
CLI001374,2025-01-01,67,4787.35,3520.89,39,1465.28,1,59,0,0.9087
CLI001374,2025-02-01,81,5414.77,2733.72,42,993.06,0,60,1,0.9874
CLI001374,2025-03-01,69,4753.51,4087.25,37,1391.88,0,59,0,0.9512
CLI001374,2025-04-01,77,5678.76,3621.68,40,1198.59,0,31,0,0.9489
CLI001374,2025-05-01,63,5119.02,4837.08,35,1945.99,0,40,0,0.9596
CLI001374,2025-06-01,73,4485.0,3249.03,33,1152.2,1,54,0,0.9564
CLI001374,2025-07-01,67,5141.85,3634.34,39,969.3,1,30,0,0.8928
CLI001374,2025-08-01,65,5173.47,2889.57,38,1136.07,0,43,1,0.9952
CLI001374,2025-09-01,72,5685.11,4658.61,28,1636.34,1,33,0,0.9241
CLI001374,2025-10-01,64,5157.57,2844.54,34,914.66,1,39,0,0.9352
CLI001374,2025-11-01,66,6042.19,3779.63,39,1283.46,0,62,0,0.9368
CLI001374,2025-12-01,77,5461.74,4240.67,42,1225.22,1,63,0,0.9131
CLI001375,2025-01-01,40,5427.72,4266.65,19,981.37,0,64,1,0.8955
CLI001375,2025-02-01,49,6043.66,4613.67,24,893.06,0,42,0,0.9709
CLI001375,2025-03-01,52,5641.71,3119.98,21,621.85,0,28,0,0.9495
CLI001375,2025-04-01,38,5190.99,4395.5,18,1052.28,0,35,0,1.0
CLI001375,2025-05-01,49,5547.86,3301.71,21,708.8,1,53,0,0.868
CLI001375,2025-06-01,49,4886.74,4257.1,22,1025.0,0,62,0,0.9858
CLI001375,2025-07-01,47,5510.6,3459.16,26,911.11,0,31,0,0.9363
CLI001375,2025-08-01,58,5736.35,3810.83,26,1000.85,1,50,0,0.8832
CLI001375,2025-09-01,44,5041.78,4423.79,25,908.07,0,50,1,0.961
CLI001375,2025-10-01,51,4798.12,5112.27,23,881.17,0,55,0,0.952
CLI001375,2025-11-01,53,5273.33,4148.06,25,886.68,0,29,1,0.9719
CLI001375,2025-12-01,49,5096.2,3637.38,24,631.73,0,47,0,0.9547
CLI001376,2025-01-01,61,18163.49,13868.98,20,1399.17,3,33,1,0.72
CLI001376,2025-02-01,72,17309.12,12496.66,35,1412.85,3,14,0,0.7443
CLI001376,2025-03-01,69,18480.33,13471.01,35,1299.85,2,35,2,0.8323
CLI001376,2025-04-01,65,20634.08,14160.48,28,1389.41,1,36,1,0.9052
CLI001376,2025-05-01,68,20249.38,11242.02,23,1295.32,2,29,2,0.7473
CLI001376,2025-06-01,58,21136.83,11831.64,29,991.37,2,24,0,0.831
CLI001376,2025-07-01,66,20260.04,15020.45,20,1767.76,3,30,2,0.7643
CLI001376,2025-08-01,58,18607.5,14232.77,24,1167.62,2,26,1,0.7934
CLI001376,2025-09-01,65,19255.04,13882.5,26,1600.6,1,13,2,0.7483
CLI001376,2025-10-01,60,17705.17,13260.04,30,1490.37,1,11,1,0.9069
CLI001376,2025-11-01,68,18853.57,13896.05,26,1623.39,1,28,1,0.9085
CLI001376,2025-12-01,61,20585.38,14029.58,23,1400.05,2,28,0,0.6788
CLI001377,2025-01-01,7,4027.98,2337.67,1,206.87,1,9,2,0.2478
CLI001377,2025-02-01,13,3218.25,3039.09,3,243.76,1,2,2,0.4613
CLI001377,2025-03-01,7,3714.22,2826.3,0,326.43,1,5,4,0.1511
CLI001377,2025-04-01,11,4003.13,2237.2,2,169.18,1,2,5,0.3111
CLI001377,2025-05-01,13,3981.21,2626.84,4,312.92,1,5,4,0.4883
CLI001377,2025-06-01,15,4339.44,2689.85,2,203.12,2,10,1,0.2744
CLI001377,2025-07-01,12,3206.25,2580.21,2,225.31,1,3,4,0.3157
CLI001377,2025-08-01,15,4060.52,2939.2,1,325.79,2,3,3,0.2085
CLI001377,2025-09-01,8,4044.22,2549.79,1,206.76,0,1,2,0.3274
CLI001377,2025-10-01,12,3043.09,2533.78,2,248.56,1,0,2,0.3427
CLI001377,2025-11-01,12,4249.5,3038.22,1,309.69,1,7,4,0.1362
CLI001377,2025-12-01,13,3590.79,3234.27,2,366.72,1,4,4,0.4604
CLI001378,2025-01-01,34,4111.79,3194.34,14,717.17,0,60,0,1.0
CLI001378,2025-02-01,32,4865.23,3175.0,15,1034.01,0,24,0,0.9409
CLI001378,2025-03-01,44,4502.65,3149.86,26,820.09,0,42,0,0.9861
CLI001378,2025-04-01,36,4278.23,3996.56,19,978.35,0,47,0,0.976
CLI001378,2025-05-01,42,5384.67,4612.74,15,1391.28,1,40,0,0.8589
CLI001378,2025-06-01,38,4650.97,3643.88,18,842.55,0,49,0,0.9594
CLI001378,2025-07-01,38,5622.1,3062.78,19,938.16,0,49,0,0.9613
CLI001378,2025-08-01,42,3882.28,3506.31,23,1061.88,0,45,0,0.9425
CLI001378,2025-09-01,34,4440.13,3035.53,13,998.92,1,47,0,0.9099
CLI001378,2025-10-01,39,5097.35,3207.16,18,849.04,0,53,0,0.9555
CLI001378,2025-11-01,38,4469.92,3183.97,21,953.89,0,50,0,0.8747
CLI001378,2025-12-01,49,4155.38,3826.96,25,1231.32,0,48,0,0.9586
CLI001379,2025-01-01,28,5504.54,3175.89,0,571.57,4,11,4,0.028
CLI001379,2025-02-01,22,5380.92,2694.84,2,408.54,4,5,4,0.1455
CLI001379,2025-03-01,26,4105.52,3094.52,8,542.8,2,1,3,0.5102
CLI001379,2025-04-01,30,4829.73,3236.0,6,587.75,3,15,5,0.3053
CLI001379,2025-05-01,31,4864.43,3435.59,3,748.27,3,0,4,0.2248
CLI001379,2025-06-01,24,5217.83,2847.74,5,479.38,2,16,4,0.5134
CLI001379,2025-07-01,26,5326.96,4101.04,6,847.96,2,0,2,0.5708
CLI001379,2025-08-01,28,3804.78,3313.04,4,592.87,4,10,3,0.2791
CLI001379,2025-09-01,22,5548.49,2941.69,6,644.09,1,1,3,0.4571
CLI001379,2025-10-01,30,4660.32,2776.84,7,531.14,2,6,3,0.4166
CLI001379,2025-11-01,27,5512.87,3258.16,5,642.8,2,2,4,0.458
CLI001379,2025-12-01,30,5350.07,4392.75,9,978.21,1,11,4,0.6946
CLI001380,2025-01-01,53,4328.49,3815.86,26,1773.1,2,29,1,0.7602
CLI001380,2025-02-01,57,3785.38,3149.34,29,1724.82,1,37,2,0.8555
CLI001380,2025-03-01,51,3876.65,4042.48,21,2030.8,1,32,1,0.7605
CLI001380,2025-04-01,56,4175.89,3652.55,13,1912.11,3,18,0,0.5708
CLI001380,2025-05-01,57,3347.18,3677.48,21,2049.57,2,19,2,0.814
CLI001380,2025-06-01,48,4807.16,4545.51,18,2283.79,2,31,2,0.6886
CLI001380,2025-07-01,51,4291.8,4189.69,27,2243.72,1,28,1,0.829
CLI001380,2025-08-01,51,3832.18,3902.62,28,2032.53,1,20,2,0.8634
CLI001380,2025-09-01,64,4580.41,2854.73,37,1123.6,0,18,2,1.0
CLI001380,2025-10-01,52,3540.59,3571.75,17,1359.94,2,32,1,0.7428
CLI001380,2025-11-01,54,5208.52,4265.62,17,1716.13,1,20,1,0.7594
CLI001380,2025-12-01,71,5317.8,3860.38,29,1903.19,0,23,1,1.0
CLI001381,2025-01-01,59,4417.37,4061.02,25,2207.4,3,29,0,0.7091
CLI001381,2025-02-01,62,4380.87,3085.18,27,1607.78,1,12,1,0.8985
CLI001381,2025-03-01,63,3162.51,3404.43,30,1965.28,2,23,1,0.8029
CLI001381,2025-04-01,66,4109.08,4253.67,18,2347.07,4,15,0,0.6168
CLI001381,2025-05-01,69,4658.88,4004.51,24,1810.27,2,25,0,0.8072
CLI001381,2025-06-01,70,4183.2,4405.86,23,2303.08,3,41,0,0.7524
CLI001381,2025-07-01,67,3614.15,3357.23,31,1332.74,1,25,2,0.8806
CLI001381,2025-08-01,60,4515.66,3158.77,23,1259.97,1,19,1,0.7896
CLI001381,2025-09-01,63,4477.28,4365.87,21,2109.02,3,17,0,0.7103
CLI001381,2025-10-01,63,4638.37,3889.93,22,1780.97,1,24,0,0.7746
CLI001381,2025-11-01,63,4606.97,3635.87,29,1488.31,2,17,1,0.7597
CLI001381,2025-12-01,61,4457.96,4729.39,22,1935.69,3,5,0,0.6943
CLI001382,2025-01-01,61,17134.93,12215.42,23,982.41,3,23,1,0.6707
CLI001382,2025-02-01,60,16217.51,6731.37,28,721.52,1,29,0,0.8216
CLI001382,2025-03-01,57,18298.61,7409.91,28,580.73,1,25,2,0.8924
CLI001382,2025-04-01,49,17595.42,11380.04,20,1295.11,2,31,1,0.7034
CLI001382,2025-05-01,57,17443.81,11028.24,25,1159.2,1,9,2,0.8469
CLI001382,2025-06-01,58,17456.76,7680.12,32,924.78,1,22,0,0.867
CLI001382,2025-07-01,59,16769.96,11333.27,22,1295.43,3,25,2,0.6779
CLI001382,2025-08-01,51,16116.98,12361.74,16,1082.99,1,26,1,0.7746
CLI001382,2025-09-01,52,19086.93,14625.41,22,1374.53,1,33,2,0.8871
CLI001382,2025-10-01,53,18431.69,11945.8,24,1111.1,1,29,1,0.8486
CLI001382,2025-11-01,47,15779.85,11062.8,20,1024.82,2,9,0,0.7249
CLI001382,2025-12-01,61,18876.96,10738.68,23,966.11,2,24,1,0.7746
CLI001383,2025-01-01,42,2960.11,3021.43,22,865.57,0,38,2,0.9108
CLI001383,2025-02-01,44,3356.74,2711.82,17,1076.52,1,38,2,0.873
CLI001383,2025-03-01,55,2770.55,2408.49,17,961.16,2,33,2,0.6842
CLI001383,2025-04-01,39,4242.63,2528.84,16,845.69,2,8,0,0.6985
CLI001383,2025-05-01,53,2817.74,3829.56,18,1397.99,2,40,2,0.8267
CLI001383,2025-06-01,44,2450.35,2658.78,18,1205.0,0,35,0,1.0
CLI001383,2025-07-01,48,2962.73,3262.59,20,1406.09,1,48,0,0.6979
CLI001383,2025-08-01,45,3157.46,2744.35,15,859.68,1,34,0,0.8129
CLI001383,2025-09-01,53,2710.63,2750.07,28,942.81,1,25,1,0.8787
CLI001383,2025-10-01,53,3483.84,2720.87,16,1035.5,1,21,2,0.7365
CLI001383,2025-11-01,45,3737.57,3133.74,13,1124.38,3,18,1,0.555
CLI001383,2025-12-01,52,3176.51,3262.31,27,979.6,1,21,2,0.9175
CLI001384,2025-01-01,55,3685.32,2176.02,26,430.58,1,44,1,0.914
CLI001384,2025-02-01,54,5052.98,4008.38,24,887.07,0,63,0,0.9082
CLI001384,2025-03-01,65,3977.92,3168.73,31,559.26,0,44,0,0.9765
CLI001384,2025-04-01,65,2999.5,3076.97,35,689.82,0,49,0,0.9435
CLI001384,2025-05-01,60,4726.77,2792.56,38,581.4,0,75,0,0.9766
CLI001384,2025-06-01,62,3363.44,4087.75,28,659.35,1,51,1,0.8936
CLI001384,2025-07-01,53,5007.07,3401.07,31,601.79,0,51,0,0.9362
CLI001384,2025-08-01,68,4083.87,3834.55,31,683.12,1,44,0,0.9069
CLI001384,2025-09-01,52,4627.4,3688.34,20,598.63,1,59,0,0.8662
CLI001384,2025-10-01,60,4111.37,2681.81,32,629.31,1,55,0,0.9303
CLI001384,2025-11-01,71,4359.28,3874.39,43,890.67,1,36,0,0.9479
CLI001384,2025-12-01,60,3747.66,3735.97,33,691.53,1,21,0,0.8822
CLI001385,2025-01-01,68,5237.11,4800.24,37,1652.44,1,62,1,0.9293
CLI001385,2025-02-01,60,4840.9,4483.52,24,1073.88,0,44,0,0.9956
CLI001385,2025-03-01,69,5381.75,4644.92,38,1330.11,0,31,0,0.9648
CLI001385,2025-04-01,69,4988.66,3544.34,35,1010.78,1,44,0,0.895
CLI001385,2025-05-01,68,5612.54,4219.57,41,1451.7,1,33,0,0.957
CLI001385,2025-06-01,65,4903.22,4069.81,28,1402.53,0,60,0,0.9326
CLI001385,2025-07-01,65,5352.3,3430.71,29,796.1,1,52,0,0.9519
CLI001385,2025-08-01,68,6350.75,3759.94,40,1093.95,0,33,0,1.0
CLI001385,2025-09-01,78,5534.41,3533.47,32,1099.2,1,53,0,0.9548
CLI001385,2025-10-01,73,4748.92,4687.34,43,1487.93,1,51,1,0.9446
CLI001385,2025-11-01,86,5074.51,3943.95,43,1039.88,1,59,0,0.9242
CLI001385,2025-12-01,76,5181.61,4536.84,29,1465.68,1,40,0,0.8713
CLI001386,2025-01-01,58,23213.9,14668.58,27,3186.26,2,28,1,0.7699
CLI001386,2025-02-01,67,16341.51,17768.74,25,3989.81,2,34,1,0.8382
CLI001386,2025-03-01,62,21556.92,13128.55,32,2512.34,1,19,0,0.855
CLI001386,2025-04-01,81,20272.79,14686.5,32,3591.73,2,36,0,0.8537
CLI001386,2025-05-01,66,19396.36,12601.67,35,3098.65,1,11,2,0.8186
CLI001386,2025-06-01,54,20788.29,15598.43,25,3479.23,1,18,1,0.7962
CLI001386,2025-07-01,63,23551.61,10707.52,24,2418.46,2,27,1,0.7775
CLI001386,2025-08-01,59,24449.92,12516.5,26,2296.88,3,33,1,0.7427
CLI001386,2025-09-01,61,18535.51,11663.62,23,2489.9,1,20,1,0.8898
CLI001386,2025-10-01,62,24216.53,13325.19,24,3337.68,2,14,1,0.8293
CLI001386,2025-11-01,72,20430.6,17861.58,27,3646.89,2,26,2,0.6897
CLI001386,2025-12-01,70,20081.14,15621.38,22,4198.95,2,20,0,0.7391
CLI001387,2025-01-01,23,2803.54,1446.37,4,223.13,1,7,3,0.2794
CLI001387,2025-02-01,31,2677.06,1698.08,12,314.32,1,7,4,0.6604
CLI001387,2025-03-01,24,2500.68,2148.96,5,364.93,1,7,3,0.478
CLI001387,2025-04-01,27,2907.53,1812.61,2,394.11,3,4,3,0.139
CLI001387,2025-05-01,28,2815.62,2163.29,10,447.55,2,7,4,0.5823
CLI001387,2025-06-01,25,2447.73,2303.07,6,467.74,2,6,1,0.5704
CLI001387,2025-07-01,31,2684.32,1911.71,6,371.91,3,12,2,0.3344
CLI001387,2025-08-01,27,2276.9,1576.71,3,311.87,3,5,6,0.2965
CLI001387,2025-09-01,32,2624.37,1982.63,4,317.93,4,5,3,0.186
